user_id,signup_date,plan_tier,industry,company_size,country,primary_feature,mrr,dau_avg,sessions_30d,api_calls_30d,storage_gb,feature_count_used,support_tickets_30d,nps_score,login_streak_days,time_to_first_value_days,avg_session_minutes,payment_method,status,last_login_date,subscription_renewal_date,churn_date,first_payment_date,beta_analytics_enabled,beta_ai_enabled,payment_failed,support_ticket_open,champion_user,mobile_app_user
USR1278,2024-02-21,Starter,Other,1-10,Australia,Integration,99,11,198,8400,25,8,0,4,41,5,28,ACH,Active,2026-03-15,2026-05-12,,2024-02-22,false,false,false,false,false,false
USR1279,2020-12-10,Starter,Media,1-10,Canada,Analytics,99,9,195,9722,32,11,0,,10,8,36,Invoice,Active,2026-03-16,2027-01-03,,2020-12-17,false,false,false,false,false,false
USR1280,2024-09-25,Free,Other,1-10,Other,Integration,0,,,,2,4,0,6,0,4,5,,Churned,,,2025-11-26,,false,false,false,false,false,false
USR1281,2024-01-18,Professional,Healthcare,1000+,Other,Integration,499,13,266,25887,139,16,0,8,29,6,45,Credit Card,Active,2026-03-14,2026-01-26,,2024-01-21,true,false,false,false,false,true
USR1282,2020-08-11,Starter,Finance,11-50,Canada,Automation,99,,,,32,7,0,3,0,13,19,Credit Card,Churned,,,2025-12-29,2020-08-12,false,false,true,false,false,false
USR1283,2019-06-03,Free,Other,51-200,France,Automation,0,0,5,622,3,5,0,0,0,15,28,,Churned,,,2026-01-05,,false,false,false,false,false,true
USR1284,2023-03-02,Free,Finance,1-10,India,Analytics,0,4,77,876,5,4,4,8,9,11,11,,Active,2026-03-12,2026-05-01,,,false,false,false,true,false,true
USR1285,2023-10-04,Enterprise,Healthcare,1000+,Germany,Automation,4999,31,680,129912,564,21,0,7,288,15,50,ACH,Active,2026-03-12,2026-10-16,,2023-10-11,false,false,false,false,false,false
USR1286,2024-04-11,Starter,Ecommerce,11-50,India,Reporting,99,9,205,10263,18,9,0,3,15,14,9,PayPal,Active,2026-03-15,2026-07-04,,2024-04-18,false,false,false,false,false,false
USR1287,2022-07-05,Professional,Media,51-200,Canada,Analytics,499,16,272,42087,169,16,0,8,78,3,38,PayPal,Active,2026-03-13,2026-10-01,,2022-07-07,true,true,false,false,false,false
USR1288,2021-05-18,Enterprise,Finance,1-10,Canada,Collaboration,2499,28,520,128709,433,28,0,10,97,14,43,Invoice,Active,2026-03-11,2026-06-23,,2021-05-20,true,false,false,false,false,true
USR1289,2022-02-20,Starter,Other,201-1000,Germany,Automation,99,11,253,9190,20,8,0,5,15,1,25,Credit Card,Active,2026-03-11,2026-05-02,,2022-02-22,false,false,false,false,false,true
USR1290,2020-06-13,Professional,Healthcare,51-200,Germany,Integration,499,18,351,19388,217,13,0,9,42,3,29,PayPal,Active,2026-03-13,2026-08-06,,2020-06-14,true,false,false,false,false,false
USR1291,2021-01-04,Starter,SaaS,51-200,UK,Collaboration,99,,,,23,9,0,4,0,10,19,ACH,Churned,,,2025-10-15,2021-01-07,false,false,false,false,false,false
USR1292,2020-06-23,Starter,Education,51-200,Germany,Integration,99,15,281,8754,24,11,0,9,21,2,24,PayPal,Active,2026-03-15,2026-07-15,,2020-06-24,false,false,false,false,false,false
USR1293,2019-12-30,Free,Media,1-10,France,Automation,0,2,38,780,4,5,0,6,25,13,18,,Active,2026-03-11,2026-12-27,,,false,false,false,false,false,false
USR1294,2023-12-14,Starter,Education,1-10,Canada,Integration,99,3,58,10040,27,8,0,6,14,4,26,Credit Card,Active,2026-03-16,2027-03-06,,2023-12-18,false,false,false,false,false,false
USR1295,2023-10-04,Starter,Healthcare,201-1000,Australia,Collaboration,99,9,152,8215,28,8,0,6,21,12,26,Credit Card,Active,2026-03-13,2026-11-16,,2023-10-10,false,false,false,false,false,false
USR1296,2022-03-13,Enterprise,Other,11-50,France,Integration,3499,50,1189,210401,377,29,0,9,292,10,43,ACH,Active,2026-03-14,2026-05-28,,2022-03-17,true,false,true,false,false,false
USR1297,2021-06-15,Starter,Finance,1-10,India,Collaboration,99,6,100,7453,21,10,0,,33,14,25,PayPal,Active,2026-03-13,2026-09-05,,2021-06-17,false,false,false,false,false,true
USR1298,2020-08-12,Enterprise,Finance,51-200,Canada,Reporting,1499,58,1011,125219,418,28,2,10,168,3,41,Invoice,Active,2026-03-11,2026-11-04,,2020-08-15,true,false,false,true,false,false
USR1299,2021-03-22,Starter,Education,11-50,Germany,Collaboration,99,7,150,8769,18,8,0,5,54,9,30,Credit Card,Active,2026-03-11,2026-03-24,,2021-03-28,false,false,false,false,false,false
USR1300,2020-10-12,Professional,Media,51-200,US,Reporting,499,14,242,25251,192,12,0,9,59,3,25,Credit Card,Active,2026-03-15,2026-12-29,,2020-10-15,false,false,false,false,false,false
USR1301,2022-01-12,Starter,Ecommerce,51-200,Germany,Collaboration,99,12,285,6539,33,8,0,5,34,14,30,ACH,Active,2026-03-15,2026-03-18,,2022-01-19,false,false,false,false,false,false
USR1302,2024-04-12,Enterprise,Education,1000+,France,Collaboration,1499,55,1230,210170,558,25,0,,303,13,57,Invoice,Active,2026-03-12,2026-06-21,,2024-04-14,false,true,false,false,false,true
USR1303,2021-02-19,Free,Healthcare,1-10,Canada,Automation,0,3,71,1184,2,5,0,,5,7,28,,Active,2026-03-15,2026-03-03,,,false,false,false,false,false,true
USR1304,2021-09-11,Starter,Finance,1-10,UK,Automation,99,6,128,5649,16,9,0,5,17,9,17,Credit Card,Active,2026-03-16,2026-10-02,,2021-09-16,false,false,false,false,false,true
USR1305,2024-02-13,Starter,Finance,1-10,US,Analytics,99,7,148,10952,24,11,0,9,21,5,14,PayPal,Active,2026-03-12,2026-03-15,,2024-02-16,false,false,false,false,false,false
USR1306,2020-04-10,Starter,SaaS,1-10,Other,Collaboration,99,5,115,9453,17,11,0,7,30,5,34,Invoice,Active,2026-03-11,2026-06-16,,2020-04-11,false,false,false,false,false,false
USR1307,2020-04-12,Free,Ecommerce,1-10,India,Analytics,0,,,,2,4,0,6,0,6,19,,Churned,,,2025-11-01,,false,false,false,false,false,true
USR1308,2024-03-29,Starter,Media,1-10,Germany,Automation,99,11,178,7489,17,11,0,4,44,7,26,PayPal,Active,2026-03-12,2026-03-31,,2024-03-31,false,false,false,false,false,true
USR1309,2020-11-24,Starter,Ecommerce,51-200,Canada,Automation,99,,,,15,11,2,0,0,10,22,ACH,Churned,2025-11-24,,2025-07-24,2020-11-25,false,false,false,false,false,true
USR1310,2023-08-19,Enterprise,Healthcare,11-50,Other,Reporting,3499,56,1189,97877,449,23,5,,208,6,39,Invoice,Active,2026-03-15,2026-10-13,,2023-08-21,true,false,false,false,true,true
USR1311,2021-08-25,Free,Finance,1-10,Canada,Analytics,0,4,77,834,5,4,0,6,13,2,18,,Active,2026-03-16,2026-11-18,,,false,false,false,false,false,false
USR1312,2019-11-15,Professional,Healthcare,1-10,India,Collaboration,499,23,535,41115,107,18,0,6,62,14,44,ACH,Active,2026-03-14,2027-02-01,,2019-11-18,true,true,false,false,false,false
USR1313,2020-05-24,Free,Other,51-200,France,Collaboration,0,3,64,980,5,3,0,5,4,10,12,,Active,2026-03-15,2026-06-06,,,false,false,false,false,false,true
USR1314,2024-03-26,Professional,SaaS,11-50,Canada,Automation,499,33,608,25172,113,18,0,7,120,10,41,ACH,Active,2026-03-15,2026-06-04,,2024-03-29,true,false,false,false,false,true
USR1315,2024-02-22,Enterprise,Education,201-1000,Germany,Automation,3499,43,994,133294,343,31,5,7,360,5,51,ACH,Active,2026-03-14,2026-05-01,,2024-02-25,true,false,false,false,false,true
USR1316,2022-11-21,Free,Ecommerce,11-50,India,Integration,0,3,71,1477,5,5,0,6,4,14,22,,Active,2026-03-15,2026-12-22,,,false,false,false,false,false,true
USR1317,2023-03-14,Starter,Ecommerce,1-10,Australia,Automation,99,10,192,10371,32,7,0,6,33,13,30,PayPal,Active,2026-03-11,2026-06-07,,2023-03-17,false,false,false,false,false,false
USR1318,2020-03-07,Starter,Finance,51-200,France,Collaboration,99,7,157,9664,32,10,0,6,42,2,26,ACH,Active,2026-03-16,2026-04-30,,2020-03-10,false,false,false,false,false,false
USR1319,2023-05-06,Free,Education,1-10,Other,Automation,0,2,37,1208,3,5,0,6,3,1,20,,Active,2026-03-13,2026-06-16,,,false,false,false,false,false,true
USR1320,2024-12-06,Free,Finance,1-10,Canada,Automation,0,2,20,347,2,4,0,3,0,5,12,,Churned,2025-08-23,,2025-05-16,,false,false,false,false,false,false
USR1321,2019-07-14,Enterprise,Media,11-50,France,Integration,3499,,,,511,30,0,4,0,2,36,ACH,Churned,,,2024-11-02,2019-07-21,true,false,false,false,false,false
USR1322,2021-12-26,Starter,Finance,11-50,UK,Analytics,99,14,233,8705,18,11,0,10,49,9,5,PayPal,Active,2026-03-15,2027-03-14,,2021-12-28,false,false,false,false,false,false
USR1323,2022-04-24,Free,SaaS,51-200,India,Integration,0,4,88,1257,5,5,0,5,11,7,22,,Active,2026-03-16,2026-07-16,,,false,false,false,false,false,false
USR1324,2024-12-24,Enterprise,SaaS,201-1000,Australia,Reporting,4999,45,1032,180559,636,22,0,10,340,12,47,Invoice,Active,2026-03-16,2027-02-02,,2024-12-27,true,false,false,false,false,false
USR1325,2023-11-15,Free,Finance,11-50,UK,Analytics,0,1,18,865,3,5,0,7,28,7,14,,Active,2026-03-11,2026-11-15,,,false,false,false,false,false,false
USR1326,2023-04-19,Starter,SaaS,51-200,India,Automation,99,11,255,6134,16,9,0,6,20,11,28,Invoice,Active,2026-03-16,2026-06-26,,2023-04-20,false,false,false,false,false,true
USR1327,2019-09-07,Starter,Other,11-50,Germany,Collaboration,99,10,172,6750,30,11,0,8,36,15,12,Invoice,Active,2026-03-14,2026-10-16,,2019-09-11,false,false,false,false,false,false
USR1328,2022-12-15,Professional,Media,11-50,UK,Automation,499,21,384,32584,106,15,0,6,51,14,37,PayPal,Active,2026-03-15,2027-03-01,,2022-12-18,true,false,false,false,false,true
USR1329,2023-06-16,Starter,Media,51-200,US,Automation,99,5,38,2978,16,8,5,5,0,2,30,Credit Card,Churned,2025-04-22,,2025-08-05,2023-06-18,false,false,false,false,false,true
USR1330,2024-05-28,Starter,Ecommerce,1-10,France,Integration,99,,,,25,7,0,1,0,4,23,Credit Card,Churned,,,2025-04-21,2024-06-01,false,false,true,false,false,true
USR1331,2021-02-11,Professional,Media,51-200,France,Analytics,499,24,476,42675,127,19,0,7,77,5,29,Credit Card,Active,,2026-05-05,,2021-02-14,true,false,false,false,false,true
USR1332,2021-03-26,Free,Healthcare,51-200,US,Automation,0,1,19,1621,3,4,0,4,16,6,16,,Active,2026-03-14,2026-05-12,,,false,false,false,false,false,true
USR1333,2024-08-27,Free,Finance,11-50,France,Automation,0,2,33,980,4,4,0,7,27,3,19,,Active,2026-03-15,2026-11-22,,,false,false,false,false,false,false
USR1334,2019-10-14,Starter,Media,11-50,Australia,Analytics,99,8,179,8005,17,10,0,8,29,5,27,Credit Card,Active,2026-03-13,2026-11-17,,2019-10-19,false,false,false,false,false,false
USR1335,2024-02-01,Free,Ecommerce,1-10,US,Integration,0,2,46,1069,4,5,0,4,27,2,9,,Active,2026-03-15,2026-03-20,,,false,false,false,false,false,false
USR1336,2019-12-13,Starter,Other,11-50,France,Reporting,99,7,144,11184,31,8,0,5,29,7,23,Credit Card,Active,2026-03-12,2026-12-10,,2019-12-14,false,false,false,false,false,false
USR1337,2024-11-25,Starter,Education,1-10,France,Integration,99,11,220,8734,30,7,0,4,57,15,37,ACH,Active,2026-03-15,2027-01-15,,2024-11-29,false,false,false,false,false,false
USR1338,2020-06-09,Enterprise,Media,1-10,France,Analytics,1499,64,1162,133387,511,22,0,7,339,10,36,ACH,Active,2026-03-13,2026-07-13,,2020-06-12,true,false,false,false,false,true
USR1339,2021-04-04,Professional,Other,51-200,India,Integration,499,12,280,42539,209,15,0,6,17,12,42,Credit Card,Active,2026-03-13,2026-06-30,,2021-04-08,true,false,false,false,false,false
USR1340,2021-09-08,Starter,Media,1-10,France,Integration,99,10,215,9074,26,9,0,6,18,5,39,ACH,Active,2026-03-14,2026-10-26,,2021-09-13,false,false,false,false,false,false
USR1341,2023-10-26,Enterprise,Healthcare,1000+,France,Reporting,3499,33,681,163988,694,28,0,8,307,15,43,Invoice,Active,2026-03-14,2026-11-13,,2023-10-30,false,true,false,false,false,false
USR1342,2022-11-24,Professional,Media,1-10,France,Automation,499,22,455,24552,122,12,0,,103,14,23,Credit Card,Active,2026-03-11,2027-02-12,,2022-11-25,false,true,false,false,false,false
USR1343,2020-12-12,Free,Healthcare,1-10,India,Integration,0,,,,3,5,0,6,0,2,22,,Churned,,,2025-01-17,,false,false,true,false,false,false
USR1344,2020-06-06,Starter,Education,1-10,Other,Collaboration,99,9,158,7898,30,11,5,4,10,4,22,PayPal,Active,2026-03-12,2026-06-06,,2020-06-12,false,false,false,false,false,false
USR1345,2023-08-19,Enterprise,Media,11-50,Australia,Automation,4999,62,1317,153069,679,20,0,9,290,7,42,ACH,Active,2026-03-12,2026-09-25,,2023-08-23,true,true,false,false,false,false
USR1346,2019-02-11,Free,Media,1-10,US,Automation,0,3,71,680,3,5,0,6,25,5,19,,Active,2026-03-11,2026-03-26,,,false,false,false,false,false,false
USR1347,2024-01-24,Professional,Education,51-200,US,Automation,499,5,32,12001,146,12,0,4,0,5,37,PayPal,Churned,,,2025-05-04,2024-01-27,true,false,false,false,false,true
USR1348,2019-10-30,Starter,Finance,11-50,Other,Integration,99,9,173,7867,25,11,0,9,55,13,24,ACH,Active,2026-03-14,2027-01-20,,2019-11-02,false,false,false,false,false,false
USR1349,2020-06-20,Starter,Education,51-200,France,Automation,99,7,126,10184,34,11,2,8,37,6,19,ACH,Active,2026-03-16,2026-06-24,,2020-06-26,false,false,false,false,false,false
USR1350,2023-12-22,Starter,Ecommerce,201-1000,Australia,Reporting,99,10,222,7759,22,9,0,7,24,7,33,ACH,Active,2026-03-13,2027-01-05,,2023-12-23,false,false,false,false,false,true
USR1351,2021-05-29,Starter,Education,1-10,UK,Automation,99,4,53,3563,34,9,0,1,0,11,17,Credit Card,Churned,,,2025-07-07,2021-06-01,false,false,false,false,false,true
USR1352,2022-11-24,Starter,Other,1-10,France,Automation,99,9,146,9419,19,8,0,10,31,5,24,PayPal,Active,2026-03-12,2027-02-12,,2022-11-29,false,false,false,false,false,false
USR1353,2022-12-20,Starter,Education,11-50,UK,Analytics,99,10,207,9084,21,11,0,6,13,11,30,Credit Card,Active,2026-03-16,2026-12-28,,2022-12-27,false,false,false,false,false,true
USR1354,2019-02-23,Free,SaaS,51-200,US,Analytics,0,3,70,895,3,4,0,6,21,4,24,,Active,2026-03-12,2026-05-15,,,false,false,false,false,false,false
USR1355,2024-12-15,Starter,Education,1-10,UK,Reporting,99,11,187,10398,29,8,1,6,47,11,36,ACH,Active,2026-03-11,2026-12-13,,2024-12-20,false,false,false,false,false,true
USR1356,2024-01-11,Starter,Media,51-200,US,Automation,99,10,204,10872,22,9,0,,56,9,27,ACH,Active,2026-03-14,2026-01-21,,2024-01-13,false,false,false,false,false,false
USR1357,2024-04-10,Starter,Education,11-50,France,Automation,99,,,,27,10,0,0,0,3,27,Credit Card,Churned,,,2025-04-29,2024-04-12,false,false,false,false,false,false
USR1358,2022-08-27,Free,Ecommerce,11-50,UK,Analytics,0,3,58,1216,5,5,0,6,20,9,5,,Active,2026-03-15,2026-09-02,,,false,false,false,false,false,false
USR1359,2023-11-29,Free,Finance,1-10,Canada,Automation,0,1,5,190,5,3,0,6,10,15,7,,Paused,2026-02-03,,,,false,false,false,false,false,true
USR1360,2023-07-17,Free,Other,1-10,France,Collaboration,0,1,9,462,5,4,0,6,0,9,9,,Churned,,,2024-11-03,,false,false,true,false,false,false
USR1361,2019-07-18,Professional,Other,51-200,UK,Analytics,499,8,178,29148,150,17,0,9,12,11,24,PayPal,Active,2026-03-12,2026-07-19,,2019-07-23,true,false,false,false,false,true
USR1362,2022-08-18,Professional,Ecommerce,201-1000,Australia,Reporting,499,25,584,32684,121,13,0,7,68,10,30,PayPal,Active,2026-03-14,2026-09-03,,2022-08-21,false,false,false,false,false,true
USR1363,2024-04-11,Professional,Media,11-50,Germany,Reporting,499,20,363,41820,107,12,0,8,115,7,33,Invoice,Active,2026-03-11,2026-05-30,,2024-04-16,false,false,false,false,false,false
USR1364,2021-06-02,Starter,SaaS,1-10,Australia,Collaboration,99,4,88,9246,34,7,0,6,21,5,20,Credit Card,Active,2026-03-11,2026-06-24,,2021-06-08,false,false,false,false,false,false
USR1365,2023-05-24,Free,Ecommerce,11-50,France,Analytics,0,2,45,985,5,5,1,7,4,15,16,,Active,2026-03-16,2026-06-19,,,false,false,false,true,false,true
USR1366,2022-05-25,Professional,SaaS,11-50,Other,Reporting,499,24,457,29296,170,14,0,8,76,1,45,ACH,Active,2026-03-15,2026-08-03,,2022-05-29,false,true,false,false,false,false
USR1367,2024-11-15,Professional,Education,11-50,US,Reporting,499,12,267,31482,181,14,2,8,25,1,35,Credit Card,Active,2026-03-13,2026-12-02,,2024-11-21,true,false,false,true,false,false
USR1368,2019-07-21,Starter,Other,1-10,Other,Collaboration,99,7,136,9415,19,11,1,10,16,7,31,Credit Card,Active,2026-03-13,2026-09-14,,2019-07-23,false,false,false,false,false,false
USR1369,2019-10-24,Free,SaaS,1-10,Australia,Integration,0,3,69,1130,2,4,0,5,4,7,14,,Active,2026-03-11,2026-10-27,,,false,false,false,false,false,false
USR1370,2019-01-26,Free,Education,1-10,UK,Integration,0,1,17,1305,4,5,0,5,3,7,18,,Active,2026-03-13,2026-04-17,,,false,false,false,false,false,false
USR1371,2021-06-23,Professional,Ecommerce,1000+,India,Collaboration,499,,,,130,13,0,3,0,2,42,PayPal,Churned,,,2026-01-08,2021-06-29,true,true,false,false,false,true
USR1372,2019-05-05,Professional,Healthcare,51-200,France,Reporting,499,13,259,24529,141,17,5,5,45,12,38,ACH,Active,2026-03-15,2026-05-06,,2019-05-12,false,false,false,false,false,true
USR1373,2022-12-21,Free,Other,1-10,India,Reporting,0,,,,5,5,0,3,0,12,17,,Churned,,,2025-03-14,,false,false,true,false,false,false
USR1374,2020-11-22,Starter,Media,51-200,Other,Collaboration,99,13,289,6553,20,10,0,9,24,8,21,ACH,Active,2026-03-14,2026-12-21,,2020-11-24,false,false,false,false,false,true
USR1375,2024-11-18,Free,Ecommerce,201-1000,India,Collaboration,0,2,34,1134,3,3,0,6,24,9,23,,Active,2026-03-14,2027-01-28,,,false,false,true,false,false,true
USR1376,2024-03-26,Starter,SaaS,1-10,US,Integration,99,5,102,5949,17,11,0,8,11,6,24,Credit Card,Active,2026-03-11,2026-05-31,,2024-04-01,false,false,false,false,false,false
USR1377,2024-06-16,Professional,Healthcare,11-50,France,Reporting,499,22,421,40552,197,13,0,8,101,2,26,ACH,Active,2026-03-15,2026-08-19,,2024-06-22,true,false,false,false,false,false
USR1378,2019-01-20,Starter,Education,1-10,Australia,Analytics,99,8,166,9712,17,11,0,6,13,4,33,Invoice,Active,2026-03-16,2026-03-16,,2019-01-22,false,false,false,false,false,false
USR1379,2019-10-02,Free,Ecommerce,1-10,France,Automation,0,1,17,971,3,4,0,5,30,7,27,,Active,2026-03-14,2026-10-24,,,false,false,false,false,false,false
USR1380,2022-04-03,Professional,SaaS,1-10,France,Reporting,499,21,456,27667,121,18,0,6,105,10,33,Credit Card,Active,2026-03-13,2026-06-01,,2022-04-08,true,true,false,false,false,true
USR1381,2024-01-21,Free,Healthcare,1-10,US,Automation,0,2,46,1294,5,4,0,6,12,13,25,,Active,2026-03-14,2026-03-17,,,false,false,false,false,false,true
USR1382,2020-10-23,Professional,Media,51-200,Other,Integration,499,24,465,39850,160,12,0,7,34,5,34,ACH,Active,2026-03-14,2026-12-16,,2020-10-28,false,false,false,false,false,true
USR1383,2024-05-08,Professional,Education,201-1000,Canada,Reporting,499,11,232,29456,129,18,0,8,49,15,22,Credit Card,Active,2026-03-11,2026-08-06,,2024-05-11,false,false,false,false,false,true
USR1384,2022-02-13,Free,Healthcare,1-10,Australia,Collaboration,0,3,48,1163,3,4,0,8,3,1,23,,Active,2026-03-16,2026-03-19,,,false,false,true,false,false,false
USR1385,2020-05-18,Free,Healthcare,1-10,US,Integration,0,3,65,921,3,5,0,7,9,12,13,,Active,2026-03-11,2026-07-20,,,false,false,false,false,false,false
USR1386,2020-04-15,Professional,Media,1000+,Other,Automation,499,37,835,24948,142,18,0,4,214,11,23,Credit Card,Active,2026-03-16,2026-04-23,,2020-04-22,false,true,false,false,false,false
USR1387,2019-08-14,Professional,Media,201-1000,Other,Analytics,499,11,185,23655,103,18,0,,60,1,35,PayPal,Active,2026-03-13,2026-11-08,,2019-08-18,false,false,false,false,false,false
USR1388,2020-09-29,Professional,Education,1000+,Other,Analytics,499,19,449,29546,118,16,0,7,118,5,14,Credit Card,Active,2026-03-12,2026-12-16,,2020-09-30,true,false,false,false,false,true
USR1389,2023-12-01,Free,Media,1-10,Germany,Analytics,0,3,60,1120,3,3,0,,28,8,25,,Active,2026-03-11,2026-12-03,,,false,false,false,false,false,false
USR1390,2020-03-16,Starter,Other,11-50,US,Automation,99,8,144,11958,16,7,0,5,55,7,11,Credit Card,Active,2026-03-13,2026-05-08,,2020-03-19,false,false,false,false,false,true
USR1391,2022-02-11,Free,Media,1-10,India,Reporting,0,2,40,756,2,4,5,2,4,6,11,,Active,2026-03-15,2026-03-31,,,false,false,false,false,false,false
USR1392,2023-04-26,Free,Finance,11-50,Canada,Integration,0,,,,3,4,0,1,0,10,18,,Churned,,,2025-05-08,,false,false,false,false,false,true
USR1393,2023-11-13,Professional,Finance,51-200,Canada,Integration,499,18,293,30378,142,15,0,5,118,6,24,Credit Card,Active,2026-03-12,2026-12-05,,2023-11-17,false,true,false,false,false,true
USR1394,2021-03-21,Free,Other,1-10,Australia,Reporting,0,2,43,1080,2,4,0,4,13,3,29,,Active,2026-03-13,2026-05-04,,,false,false,false,false,false,false
USR1395,2021-12-07,Enterprise,Other,51-200,UK,Analytics,1499,43,745,129378,449,30,0,10,216,8,38,ACH,Active,2026-03-14,2027-02-12,,2021-12-13,false,false,false,false,false,true
