employee_id,employee_age,gender,department,job_level,location,education,hire_date,hire_source,tenure_years,employment_type,salary,bonus_pct,benefits_tier,performance_rating,training_hours_annual,sick_days_annual,vacation_days_annual,remote_eligible,remote_work_pct,overtime_hours_annual,last_promotion_date,years_since_promotion,promotion_eligible,manager_flag,direct_reports,projects_count,top_performer,stock_options,attrition_risk,exit_date,last_review_date,next_review_date
EMP00479,58,F,Sales,Lead,Austin,Bachelor,2015-04-12,Referral,8.9,Full-time,163144,7.2,Standard,2,30,2,16,True,20,62,,,False,False,0,2,False,True,True,,2023-09-22,2024-06-12
EMP00480,43,M,Engineering,Senior Manager,London,Bachelor,2016-09-08,Agency,7.5,Full-time,235558,6.0,Premium,1,27,15,20,False,0,110,2019-05-16,4.8,False,True,13,11,False,True,True,,2024-01-19,2024-07-31
EMP00481,32,F,Marketing,Senior IC,Remote-US,Master,2020-10-30,Indeed,3.4,Full-time,111552,4.0,Standard,2,30,15,17,True,100,191,,,False,False,0,7,False,False,True,,2023-12-01,2024-06-22
EMP00482,63,Non-binary,Engineering,Manager,NYC,Master,2016-11-10,Referral,7.3,Full-time,289739,10.3,Standard,5,44,3,20,False,0,234,,,False,True,6,5,True,True,False,,2024-01-07,2024-08-12
EMP00483,34,F,Marketing,Manager,Austin,Associate,2017-03-27,Indeed,7.0,Full-time,202352,3.8,Premium,4,47,3,20,False,0,287,2022-11-07,1.4,False,True,8,9,False,True,False,,2023-11-03,2024-06-18
EMP00484,59,M,Engineering,Lead,NYC,Bachelor,2016-09-16,Referral,7.5,Part-time,204972,4.7,Premium,2,34,12,20,True,80,77,2018-12-23,5.2,False,False,0,8,False,True,True,2019-05-23,2024-01-22,2024-09-18
EMP00485,42,F,Finance,Senior IC,London,Master,2015-11-15,Internal,8.3,Full-time,164842,2.4,Basic,3,34,1,18,True,60,198,2020-04-22,3.9,True,False,0,5,False,False,False,,2023-12-22,2024-05-26
EMP00486,49,F,Sales,Senior IC,Austin,Bachelor,2021-04-14,Referral,2.9,Full-time,123887,23.7,Basic,4,30,5,22,False,0,88,2019-12-19,4.2,True,False,0,4,False,False,True,2021-06-04,2023-11-14,2024-08-26
EMP00487,45,F,Sales,Individual Contributor,Austin,High School,2017-11-05,University,6.4,Full-time,82906,5.7,Standard,3,32,4,19,False,0,146,,,False,False,0,8,False,False,False,,2023-10-16,2024-09-26
EMP00488,23,M,Finance,Individual Contributor,Singapore,Associate,2021-11-15,University,2.3,Contract,86299,13.0,Standard,4,33,0,22,False,0,15,2021-02-17,3.1,True,False,0,5,False,False,True,2023-09-04,2023-11-21,2024-07-04
EMP00489,45,M,Engineering,Lead,Remote-US,Master,2020-10-15,LinkedIn,3.4,Full-time,155460,12.9,Premium,4,46,2,19,True,100,10,2023-07-27,0.6,False,False,0,4,False,True,False,,2024-02-14,2024-07-02
EMP00490,58,M,Engineering,Manager,HQ-SF,Associate,2022-10-23,LinkedIn,1.4,Full-time,197429,1.5,Standard,2,30,0,17,False,0,105,,,False,True,7,10,False,True,True,,2023-12-28,2024-05-17
EMP00491,39,F,Customer Success,Manager,Toronto,Bachelor,2016-07-29,Referral,7.6,Contract,210456,6.5,Standard,4,44,4,16,True,80,143,2021-10-11,2.4,True,True,8,10,False,True,False,,2023-09-18,2024-07-21
EMP00492,49,F,Customer Success,Lead,Austin,Associate,2018-11-21,LinkedIn,5.3,Full-time,171502,13.0,Standard,4,55,4,16,True,20,33,2022-12-02,1.3,False,False,0,2,False,True,False,,2023-10-18,2024-09-11
EMP00493,24,M,Marketing,Lead,Toronto,Master,2018-08-13,LinkedIn,5.6,Full-time,173022,2.7,Standard,2,38,3,17,False,0,39,2020-01-07,4.2,False,False,0,1,False,True,True,,2023-10-26,2024-07-25
EMP00494,60,F,Sales,Senior IC,HQ-SF,Master,2018-10-15,Internal,5.4,Full-time,189962,37.5,Premium,4,46,1,21,True,40,147,2023-08-14,0.6,False,False,0,3,False,False,False,,2023-10-03,2024-06-03
EMP00495,64,M,Operations,Individual Contributor,HQ-SF,Bachelor,2018-09-26,University,5.5,Full-time,121107,8.5,Standard,4,35,7,15,False,0,51,2021-11-18,2.3,False,False,0,4,False,False,False,,2024-01-06,2024-09-03
EMP00496,44,F,Sales,Senior Manager,Singapore,Bachelor,2016-02-14,Referral,8.1,Full-time,258000,12.0,Standard,3,34,1,21,True,20,152,,,False,True,9,7,False,True,False,,2023-11-06,2024-08-28
EMP00497,59,M,Engineering,Manager,Toronto,Bachelor,2015-04-21,Referral,8.9,Full-time,209782,0.0,Standard,3,34,6,16,False,0,85,,,False,True,7,3,False,True,False,,2023-12-30,2024-07-31
EMP00498,52,F,Engineering,VP,NYC,Bachelor,2015-05-23,Agency,8.8,Full-time,624908,33.9,Premium,4,41,10,16,False,0,153,2020-12-05,3.3,True,True,17,12,False,True,False,,2024-02-12,2024-08-16
EMP00499,25,F,Sales,Manager,HQ-SF,Master,2018-05-25,Internal,5.8,Full-time,274211,24.3,Standard,4,52,5,23,False,0,78,,,False,True,6,11,False,True,False,,2024-02-13,2024-07-09
EMP00500,54,M,Marketing,Senior IC,HQ-SF,Bachelor,2021-11-22,LinkedIn,2.3,Full-time,131482,3.7,Standard,1,11,11,19,True,100,75,,,False,False,0,1,False,False,True,2022-12-22,2023-10-23,2024-07-06
EMP00501,24,F,Marketing,Senior IC,HQ-SF,Bachelor,2020-12-16,Indeed,3.2,Full-time,135567,3.9,Basic,2,38,8,20,False,0,176,,,False,False,0,8,False,False,True,,2024-01-20,2024-07-20
EMP00502,62,F,Engineering,Individual Contributor,NYC,Master,2023-05-27,Agency,0.8,Full-time,101994,7.1,Basic,3,67,1,18,True,40,157,,,False,False,0,4,False,False,True,2024-02-23,2023-10-26,2024-06-23
EMP00503,64,F,Customer Success,Director,Singapore,Bachelor,2015-07-07,LinkedIn,8.7,Full-time,286462,43.5,Premium,1,18,8,22,True,100,131,2021-04-21,2.9,False,True,14,14,False,True,True,2018-10-27,2023-10-20,2024-09-11
EMP00504,52,M,Engineering,Individual Contributor,Austin,Master,2021-04-03,LinkedIn,2.9,Full-time,82961,4.0,Standard,2,27,5,25,True,60,8,,,False,False,0,2,False,False,False,,2023-12-23,2024-08-27
EMP00505,65,F,Engineering,Lead,NYC,Bachelor,2020-03-29,Internal,4.0,Full-time,207529,12.2,Standard,4,54,4,23,False,0,30,2022-02-02,2.1,True,False,0,7,False,True,False,,2023-12-21,2024-06-07
EMP00506,32,M,Operations,Senior IC,Remote-US,Bachelor,2023-08-08,Indeed,0.6,Part-time,95977,7.2,Standard,3,57,5,20,True,100,161,,,False,False,0,2,False,False,False,,2023-11-25,2024-08-20
EMP00507,53,F,Sales,Senior IC,Remote-US,Associate,2023-06-27,Indeed,0.7,Full-time,102809,15.1,Premium,4,61,7,25,True,100,44,,,False,False,0,2,False,False,False,,2023-11-01,2024-06-01
EMP00508,61,F,Legal,Lead,Singapore,Bachelor,2020-08-23,LinkedIn,3.6,Full-time,148947,1.3,Premium,1,30,15,25,True,40,2,,,False,False,0,7,False,True,False,,2024-01-04,2024-08-09
EMP00509,34,Prefer not to say,Engineering,Individual Contributor,HQ-SF,Associate,2018-08-14,University,5.6,Part-time,105222,4.8,Basic,3,17,2,22,True,0,154,,,False,False,0,3,False,False,False,,2024-02-06,2024-07-27
EMP00510,26,F,Sales,Individual Contributor,Singapore,Bachelor,2023-10-13,LinkedIn,0.4,Full-time,87924,39.7,Standard,4,41,7,22,False,0,15,,,False,False,0,5,False,False,False,,2024-02-04,2024-07-16
EMP00511,50,F,Operations,Individual Contributor,Toronto,Bachelor,2019-10-22,University,4.4,Full-time,95438,4.3,Standard,4,35,5,21,False,0,36,,,False,False,0,4,False,False,False,,2023-10-20,2024-08-17
EMP00512,50,F,Operations,Lead,London,Bachelor,2018-09-16,Indeed,5.5,Full-time,155824,4.2,Standard,1,10,7,20,True,100,37,2019-05-05,4.9,False,False,0,5,False,True,True,,2024-01-13,2024-05-21
EMP00513,36,F,Finance,Manager,NYC,Master,2015-04-25,Referral,8.9,Full-time,273639,6.0,Premium,3,22,7,24,False,0,298,2021-07-31,2.6,False,True,7,11,False,True,False,,2023-10-13,2024-09-26
EMP00514,46,M,Customer Success,Senior IC,NYC,Bachelor,2015-02-28,Agency,9.0,Full-time,164870,6.2,Standard,3,35,1,25,True,60,117,,,False,False,0,1,False,False,False,,2023-10-03,2024-06-11
EMP00515,62,F,IT,Manager,Austin,Master,2016-02-09,Referral,8.1,Full-time,217257,7.0,Standard,3,24,9,23,True,40,254,,,False,True,3,14,False,True,False,,2023-10-21,2024-05-29
EMP00516,27,F,Engineering,Senior IC,HQ-SF,Master,2023-05-02,Indeed,0.9,Full-time,139444,1.7,Standard,2,55,15,22,True,0,81,,,False,False,0,2,False,False,True,2023-07-13,2024-01-20,2024-08-30
EMP00517,22,M,Sales,Manager,Singapore,Master,2021-07-10,University,2.7,Full-time,209561,35.1,Premium,4,54,7,15,True,60,203,2021-10-23,2.4,True,True,7,8,False,True,False,,2023-11-30,2024-06-20
EMP00518,57,M,Engineering,Senior IC,Toronto,Master,2020-08-22,University,3.6,Full-time,131997,7.8,Standard,3,25,7,17,True,60,172,2018-07-04,5.7,True,False,0,8,False,False,False,,2023-12-27,2024-05-11
EMP00519,42,M,Sales,Individual Contributor,Austin,Master,2023-08-06,Referral,0.6,Part-time,82051,9.9,Standard,3,52,6,17,False,0,156,,,False,False,0,3,False,False,False,,2023-10-31,2024-06-21
EMP00520,41,M,Engineering,Senior IC,Austin,Master,2019-02-27,Agency,5.0,Full-time,130624,4.5,Basic,3,34,6,15,False,0,103,2020-07-27,3.6,True,False,0,3,False,False,False,,2023-12-25,2024-06-06
EMP00521,23,Prefer not to say,Sales,Senior IC,London,Bachelor,2018-08-11,Referral,5.6,Full-time,129356,12.5,Standard,2,37,8,16,True,20,83,,,False,False,0,8,False,False,False,,2023-11-07,2024-08-16
EMP00522,25,F,Engineering,Lead,London,Bachelor,2016-02-20,Indeed,8.1,Full-time,219517,4.6,Standard,5,53,1,20,False,0,93,2023-04-01,1.0,False,False,0,3,False,True,False,,2023-11-23,2024-09-07
EMP00523,40,M,Engineering,Lead,HQ-SF,Master,2022-09-25,LinkedIn,1.5,Full-time,224254,14.5,Standard,4,41,7,18,True,60,29,2022-09-14,1.5,False,False,0,5,False,True,False,,2024-01-15,2024-09-25
EMP00524,25,F,Engineering,Director,Austin,Associate,2020-12-04,University,3.3,Full-time,254936,35.1,Premium,3,35,8,22,True,40,212,2021-11-25,2.3,False,True,20,4,False,True,False,,2023-10-01,2024-05-24
EMP00525,51,M,Customer Success,Individual Contributor,HQ-SF,Master,2021-11-03,LinkedIn,2.4,Full-time,106776,3.6,Standard,3,38,2,25,True,20,165,,,False,False,0,8,False,False,False,,2023-10-27,2024-04-19
EMP00526,46,F,Engineering,Lead,NYC,Bachelor,2015-03-19,Indeed,9.0,Full-time,225725,2.6,Standard,3,24,10,25,True,80,45,,,False,False,0,3,False,True,True,2018-10-02,2024-02-08,2024-08-28
EMP00527,56,M,IT,Senior IC,Austin,Master,2018-11-28,Referral,5.3,Full-time,139304,5.0,Basic,4,38,3,18,False,0,6,2021-01-03,3.2,True,False,0,8,False,False,False,,2023-12-23,2024-07-20
EMP00528,46,M,Operations,Individual Contributor,NYC,Bachelor,2021-08-14,Referral,2.6,Full-time,104927,5.0,Basic,4,36,1,22,False,0,91,2021-06-10,2.8,False,False,0,2,False,False,False,,2024-01-17,2024-08-08
EMP00529,28,M,Sales,Senior IC,HQ-SF,Bachelor,2018-12-23,Indeed,5.2,Full-time,167097,40.0,Basic,4,32,10,25,False,0,120,2020-10-23,3.4,True,False,0,6,False,False,False,,2024-02-12,2024-05-16
EMP00530,24,M,Customer Success,Lead,Singapore,Bachelor,2015-09-08,Referral,8.5,Full-time,192285,1.3,Premium,3,15,2,23,False,0,94,,,False,False,0,3,False,True,False,,2024-02-07,2024-08-19
EMP00531,38,M,Engineering,Lead,Austin,High School,2021-12-22,Referral,2.2,Contract,146242,1.2,Standard,3,23,0,23,True,80,92,,,False,False,0,3,False,True,False,,2023-10-30,2024-04-30
EMP00532,56,F,Engineering,Lead,Singapore,High School,2019-12-09,Indeed,4.3,Full-time,172364,2.1,Standard,3,20,10,23,True,80,85,,,False,False,0,8,False,True,False,,2024-01-13,2024-06-09
EMP00533,64,F,Marketing,Senior Manager,Austin,Master,2015-12-03,Agency,8.3,Full-time,234190,1.5,Standard,2,20,14,25,True,80,197,,,False,True,10,7,False,True,True,2020-09-25,2024-01-08,2024-09-09
EMP00534,46,M,Engineering,Individual Contributor,NYC,High School,2022-02-01,Referral,2.1,Full-time,101423,5.9,Standard,4,42,5,15,True,60,88,2021-02-04,3.1,True,False,0,7,False,False,False,,2023-09-28,2024-08-04
EMP00535,43,M,Legal,Senior IC,Austin,Master,2018-10-13,Agency,5.4,Full-time,135228,5.3,Standard,3,31,5,23,True,40,109,,,False,False,0,3,False,False,False,,2024-01-15,2024-09-01
EMP00536,50,F,Customer Success,Senior Manager,Toronto,PhD,2019-11-22,Referral,4.3,Full-time,250561,7.1,Standard,2,16,4,25,True,0,100,,,False,True,14,8,False,True,False,,2023-10-02,2024-08-26
EMP00537,55,M,Sales,Senior IC,NYC,Bachelor,2016-11-14,University,7.3,Full-time,168389,38.3,Basic,4,52,2,23,False,0,156,2023-02-05,1.1,False,False,0,1,False,False,False,,2023-10-04,2024-07-30
EMP00538,41,F,Engineering,Senior Manager,Singapore,Bachelor,2015-01-02,Referral,9.2,Full-time,309042,14.5,Standard,5,54,6,17,True,20,245,,,False,True,6,6,True,True,True,2019-10-14,2023-11-17,2024-05-02
EMP00539,47,M,Marketing,Manager,Singapore,Bachelor,2016-05-20,LinkedIn,7.8,Contract,217253,6.1,Premium,3,30,1,23,True,0,247,,,False,True,3,10,False,True,False,,2023-09-29,2024-09-17
EMP00540,43,M,IT,Individual Contributor,Toronto,Master,2018-01-19,Referral,6.2,Full-time,91276,4.7,Standard,2,38,15,19,True,0,22,,,False,False,0,6,False,False,True,,2023-10-27,2024-07-30
EMP00541,39,F,Customer Success,Lead,Singapore,Master,2017-10-27,Indeed,6.4,Full-time,217244,4.2,Standard,5,55,7,18,True,20,75,2022-11-27,1.3,False,False,0,8,True,True,False,,2023-11-09,2024-04-24
EMP00542,28,M,Engineering,Manager,NYC,Bachelor,2021-06-15,Referral,2.7,Full-time,235389,8.1,Premium,4,52,0,20,False,0,162,,,False,True,6,11,False,True,False,,2023-10-27,2024-04-20
EMP00543,43,M,Engineering,Manager,HQ-SF,Master,2016-02-09,LinkedIn,8.1,Full-time,284587,12.8,Premium,4,41,3,19,True,0,133,2020-09-24,3.5,True,True,5,7,False,True,True,2022-06-14,2023-09-27,2024-09-26
EMP00544,33,F,Finance,Senior IC,London,Bachelor,2020-08-09,University,3.6,Contract,152026,6.8,Standard,4,39,1,16,False,0,80,2021-10-14,2.4,True,False,0,7,False,False,False,,2023-11-20,2024-08-04
EMP00545,42,F,Engineering,Manager,London,Master,2015-03-07,Referral,9.0,Full-time,271797,9.5,Standard,4,49,1,18,True,100,203,,,False,True,6,7,False,True,False,,2024-01-11,2024-07-21
EMP00546,40,F,Customer Success,Individual Contributor,NYC,Bachelor,2021-11-17,LinkedIn,2.3,Full-time,83956,5.3,Premium,1,18,0,22,True,100,56,2021-04-20,2.9,False,False,0,4,False,False,True,,2023-10-14,2024-08-04
EMP00547,48,Prefer not to say,Operations,Manager,Singapore,Master,2017-02-01,Referral,7.1,Full-time,255455,6.1,Standard,5,55,4,21,True,20,131,2023-06-22,0.7,False,True,5,14,False,True,False,,2023-09-30,2024-09-09
EMP00548,54,F,Sales,Individual Contributor,Toronto,Master,2022-12-11,Agency,1.3,Full-time,84940,15.5,Basic,3,27,3,22,True,0,117,,,False,False,0,8,False,False,True,2023-04-07,2023-10-23,2024-09-04
EMP00549,31,F,Marketing,Senior IC,Singapore,Bachelor,2015-09-19,Referral,8.5,Full-time,153236,0.2,Standard,3,29,7,21,False,0,34,,,False,False,0,4,False,False,False,,2023-11-29,2024-07-07
EMP00550,48,F,Marketing,VP,London,Master,2016-08-13,Referral,7.6,Full-time,476243,41.4,Premium,1,28,3,16,False,0,185,,,False,True,26,5,False,True,False,,2023-12-31,2024-05-30
EMP00551,43,M,Engineering,Manager,Singapore,Master,2015-12-31,Indeed,8.2,Full-time,230750,5.6,Standard,3,37,5,17,True,40,95,,,False,True,4,7,False,True,True,2020-07-31,2023-11-17,2024-09-26
EMP00552,55,Non-binary,Engineering,Manager,London,Associate,2017-11-21,Indeed,6.3,Full-time,203462,7.7,Standard,3,10,0,20,True,0,254,,,False,True,7,12,False,True,True,2019-11-27,2023-10-10,2024-05-30
EMP00553,65,M,Customer Success,Manager,Remote-US,Master,2016-09-25,Indeed,7.5,Full-time,195826,4.8,Standard,4,30,9,15,True,100,289,2020-10-30,3.4,True,True,6,4,False,True,False,,2023-11-17,2024-05-30
EMP00554,34,F,Engineering,Senior IC,Austin,Master,2021-10-07,Agency,2.4,Full-time,142149,7.7,Premium,5,44,1,25,True,40,63,2022-12-26,1.2,False,False,0,8,True,True,False,,2023-10-15,2024-09-29
EMP00555,55,F,Customer Success,Lead,London,Bachelor,2016-01-08,LinkedIn,8.2,Full-time,215400,12.1,Standard,4,50,3,19,True,60,97,2020-11-14,3.3,True,False,0,7,False,True,False,,2023-10-12,2024-05-10
EMP00556,53,F,Operations,Senior IC,Singapore,High School,2023-10-26,Referral,0.4,Part-time,117020,4.1,Standard,4,77,9,23,True,40,189,,,False,False,0,1,False,False,True,2024-01-02,2023-11-16,2024-08-29
EMP00557,54,F,Operations,Lead,Singapore,Bachelor,2020-11-16,Internal,3.3,Part-time,185759,14.4,Standard,5,58,3,20,True,20,63,2021-10-13,2.4,True,False,0,1,False,True,False,,2023-12-02,2024-04-15
EMP00558,43,M,HR,Senior Manager,Austin,Master,2016-12-26,Agency,7.2,Full-time,243331,4.8,Premium,3,31,4,21,False,0,231,,,False,True,15,13,False,True,False,,2023-12-07,2024-07-27
EMP00559,39,M,Operations,Manager,London,High School,2017-02-15,LinkedIn,7.1,Part-time,212432,12.2,Premium,4,51,3,16,False,0,79,2021-05-01,2.9,True,True,4,4,False,True,False,,2023-12-11,2024-07-24
EMP00560,38,M,Marketing,Lead,NYC,Master,2016-03-20,Indeed,8.0,Part-time,250212,4.5,Standard,4,31,7,22,True,20,4,2019-02-26,5.1,True,False,0,2,False,True,True,,2024-01-09,2024-08-05
EMP00561,34,M,Engineering,Individual Contributor,London,High School,2023-08-14,Indeed,0.6,Full-time,78145,2.0,Standard,2,51,11,22,True,100,14,,,False,False,0,7,False,False,True,,2023-12-19,2024-05-31
EMP00562,23,M,Engineering,Senior IC,London,Bachelor,2019-12-10,Referral,4.3,Full-time,129312,2.5,Standard,2,13,2,21,True,0,158,,,False,False,0,6,False,False,True,2020-08-08,2024-02-13,2024-07-20
EMP00563,58,M,Finance,Senior Manager,HQ-SF,Master,2016-05-05,Internal,7.9,Full-time,311166,7.3,Standard,2,30,12,19,False,0,149,,,False,True,15,14,False,True,True,,2023-10-21,2024-08-14
EMP00564,45,M,Engineering,Manager,NYC,PhD,2017-07-05,Internal,6.7,Full-time,263661,1.3,Standard,3,10,6,19,True,60,155,,,False,True,8,11,False,True,False,,2023-11-16,2024-06-06
EMP00565,50,M,IT,Lead,Austin,Bachelor,2019-12-24,Indeed,4.2,Full-time,162419,1.6,Premium,3,16,3,24,True,100,84,,,False,False,0,6,False,True,False,,2023-11-02,2024-07-18
EMP00566,28,F,Customer Success,Senior IC,Toronto,Master,2021-02-01,University,3.1,Full-time,140612,5.4,Standard,4,40,8,17,False,0,132,2020-11-15,3.3,True,False,0,1,False,False,False,,2023-12-07,2024-09-05
EMP00567,34,M,Sales,Manager,Toronto,Master,2016-09-09,LinkedIn,7.5,Full-time,233991,30.3,Standard,4,46,10,15,False,0,251,2023-08-21,0.6,False,True,7,3,False,True,True,2020-10-09,2024-01-07,2024-06-07
EMP00568,42,M,Finance,Senior IC,Austin,Bachelor,2021-07-17,Agency,2.7,Full-time,111297,4.5,Standard,3,38,2,17,True,80,158,,,False,False,0,8,False,False,False,,2023-12-13,2024-05-13
EMP00569,24,F,Finance,Manager,Remote-US,Bachelor,2016-07-09,Referral,7.7,Full-time,154292,6.5,Premium,1,28,5,22,True,100,278,2020-03-28,4.0,False,True,6,13,False,True,False,,2023-11-12,2024-05-01
EMP00570,31,M,Legal,Senior Manager,Singapore,Bachelor,2016-03-30,Internal,8.0,Full-time,272994,12.5,Premium,4,41,9,22,True,80,156,2021-03-12,3.0,True,True,7,11,False,True,False,,2023-10-12,2024-07-04
EMP00571,41,F,Sales,Manager,HQ-SF,Bachelor,2017-12-13,LinkedIn,6.3,Part-time,279596,31.5,Standard,5,47,0,17,False,0,287,2021-07-02,2.7,True,True,5,3,True,True,True,2023-04-21,2023-12-07,2024-07-19
EMP00572,49,M,Marketing,Individual Contributor,Austin,Bachelor,2019-07-26,LinkedIn,4.6,Full-time,89219,6.2,Basic,4,59,7,25,True,100,81,,,False,False,0,1,False,False,False,,2024-01-26,2024-05-29
EMP00573,27,F,Engineering,Individual Contributor,Toronto,Bachelor,2015-11-05,LinkedIn,8.4,Full-time,104948,10.0,Basic,5,60,7,25,False,0,170,2023-05-03,0.9,False,False,0,3,True,True,False,,2024-01-22,2024-04-14
EMP00574,27,F,Engineering,Lead,Remote-US,Master,2019-05-04,Internal,4.9,Full-time,169088,11.5,Standard,4,45,4,25,True,100,75,2021-06-19,2.7,False,False,0,1,False,True,False,,2023-09-29,2024-09-08
EMP00575,26,F,Engineering,Lead,NYC,Associate,2017-02-09,Indeed,7.1,Full-time,224196,10.2,Standard,4,46,10,19,True,40,44,,,False,False,0,5,False,True,True,2017-11-18,2023-11-18,2024-04-29
EMP00576,50,M,HR,Senior Manager,Austin,Master,2015-02-19,Agency,9.1,Part-time,296461,11.2,Standard,5,48,4,20,True,100,257,2022-03-16,2.0,True,True,7,15,False,True,False,,2024-01-02,2024-04-24
EMP00577,42,F,Operations,Lead,Remote-US,Master,2023-12-06,LinkedIn,0.3,Part-time,134278,5.9,Standard,3,64,6,15,True,100,17,,,False,False,0,6,False,True,False,,2023-11-13,2024-04-17
EMP00578,31,M,IT,Individual Contributor,HQ-SF,Bachelor,2021-08-25,Internal,2.6,Full-time,93055,0.2,Basic,2,22,5,19,False,0,140,2021-06-11,2.8,False,False,0,8,False,False,False,,2024-01-30,2024-07-13
EMP00579,52,F,Engineering,Individual Contributor,Remote-US,Master,2021-10-25,University,2.4,Full-time,73110,2.5,Standard,3,15,5,25,True,100,79,,,False,False,0,7,False,False,False,,2023-11-19,2024-07-18
EMP00580,52,F,Engineering,Lead,NYC,Associate,2015-09-16,Agency,8.5,Full-time,209121,7.0,Premium,3,20,10,22,False,0,71,2019-01-12,5.2,True,False,0,4,False,True,False,,2023-09-21,2024-06-11
EMP00581,37,F,Customer Success,Senior Manager,Austin,Bachelor,2020-06-24,LinkedIn,3.7,Full-time,203275,5.0,Premium,2,26,15,22,False,0,278,,,False,True,7,14,False,True,True,,2023-12-06,2024-05-20
EMP00582,36,F,Engineering,Individual Contributor,London,Bachelor,2022-02-06,Agency,2.1,Full-time,81029,2.6,Basic,2,20,6,25,True,80,154,2019-04-10,4.9,False,False,0,4,False,False,True,,2023-11-10,2024-07-31
EMP00583,35,M,Engineering,Individual Contributor,Singapore,Master,2016-08-13,Referral,7.6,Contract,98788,7.3,Basic,2,14,14,25,True,20,152,,,False,False,0,6,False,False,True,,2023-10-21,2024-06-25
EMP00584,29,F,Finance,Manager,Austin,Associate,2015-08-03,LinkedIn,8.6,Full-time,205807,3.3,Premium,4,50,5,21,True,80,264,,,False,True,6,8,False,True,False,,2024-01-31,2024-05-17
EMP00585,28,F,Engineering,Manager,HQ-SF,Master,2020-11-11,Referral,3.3,Full-time,270354,8.0,Standard,5,45,6,23,True,60,214,,,False,True,3,11,True,True,False,,2023-12-10,2024-06-11
EMP00586,25,F,Operations,Individual Contributor,HQ-SF,High School,2022-03-18,Referral,2.0,Full-time,106191,14.5,Standard,4,34,8,20,True,100,171,2022-03-04,2.0,True,False,0,5,False,False,False,,2023-09-27,2024-05-01
EMP00587,59,M,Engineering,Manager,London,Master,2020-07-06,LinkedIn,3.7,Full-time,223828,3.2,Premium,3,27,0,25,False,0,122,2020-09-15,3.5,True,True,4,9,False,True,False,,2023-11-21,2024-06-03
